budget,Date_FK,id_beneficiary_FK,id_category_FK
22231,9168,420,1
28263,8097,3933,21
44151,9346,146,21
3631,8596,4424,3
3254,8907,4048,3
35708,8536,110,1
40538,9059,1384,21
5248,8822,903,1
29314,8895,2211,1
32553,8705,262,21
2336,8713,3972,1
38722,8057,2684,23
44280,9373,4334,21
778800,8153,4829,3
40696,8332,2836,23
44506,8450,4991,23
12214,8468,1418,1
45376,8051,2017,3
927500,8855,1107,3
10152,8902,2092,1
43556,9027,2443,23
38722,8507,992,1
32982,8816,2782,23
14506,8442,1986,3
23979,8979,3733,3
38722,9427,1632,1
13962,8853,3209,3
38722,8705,2563,1
4942,8803,3237,1
16486,9389,2899,23
45593,9317,1377,21
38722,8530,1030,23
29375,8044,1529,3
9413,9300,1106,21
42721,8090,,23
2065,9038,31,1
13217,9276,93,23
38667,9215,3833,21
37542,8770,2908,23
40738,9110,525,21
14820,8114,4595,3
20125,8378,1671,23
15258,8534,306,3
5017,8629,2711,3
512000,8096,15,3
39098,9068,217,3
242540,8964,163,1
46542,8768,687,3
34517,8051,1826,3
42798,8581,2306,21
38722,8539,2885,3
41360,9036,287,1
49215,9040,1528,3
22319,9382,,21
32836,8566,1897,1
38888,8336,4088,3
24752,9298,2534,1
38722,8645,4828,3
35609,9468,3015,3
16791,8450,847,21
34714,8560,4389,3
389560,9136,3372,23
45113,8053,1218,23
38722,8141,743,23
27485,9172,762,23
25110,8867,259,21
13340,8314,123,21
16660,8120,1349,23
16186,8779,1108,1
49085,8880,3487,1
37162,8738,3147,3
10589,9439,3513,3
22860,8286,3692,21
9408,8506,689,23
32442,8611,3731,23
38722,8993,4744,23
40241,8606,1833,21
21667,8151,2382,23
33666,8042,2518,21
1310,8166,245,21
11058,8969,192,1
48564,8953,212,1
38722,9078,1593,3
10498,9415,4614,21
41720,9081,4444,1
36095,8239,4433,23
42661,8830,2148,23
5830,8406,1184,3
40226,8158,2046,1
37455,8282,2563,3
10453,9180,4237,21
10406,9387,2647,21
29179,8880,4560,23
27035,9177,2737,23
39649,8262,4274,1
41657,9460,4344,1
48960,8924,4402,21
30871,8947,3628,21
48274,8826,1920,1
28323,9383,3269,3
21219,9454,1443,1
38722,9496,4811,23
22096,8873,730,23
42994,8329,1057,1
16737,8186,2209,1
12100,8756,2091,23
23403,9440,1795,23
21050,8340,4319,1
48639,9414,293,3
23849,8432,2948,1
39810,9308,4452,3
13303,8617,2889,3
38722,8895,609,21
19024,9017,,3
26929,8255,1922,1
9630,8410,3765,1
43868,8348,863,1
31011,8784,3223,23
1873,8230,991,21
32548,8114,,23
11251,8107,1609,23
6957,8276,1006,21
31947,8890,3295,23
46555,8790,4550,21
36579,8595,2770,21
868320,8700,44,21
49991,8364,3164,3
42400,9036,4577,3
42243,9119,626,21
5829,8450,1913,21
23986,8428,1996,3
8706,8326,427,21
29625,8622,4330,21
14422,9206,2287,1
38722,8220,1719,1
15791,9240,582,21
34645,8040,3267,21
29775,8914,4895,1
14747,9474,3606,21
28897,9365,3140,1
38722,8839,2329,23
11134,8477,2301,21
3509,9068,876,23
30046,8645,1995,1
35541,8302,2011,3
44326,8333,1685,21
17077,8157,821,21
33460,9267,2314,1
14687,8214,3250,1
15137,8682,229,23
31249,8291,4216,23
29114,8268,4884,21
4891,8531,4558,3
10583,8153,378,1
41709,8608,959,3
45974,8751,3792,23
41768,9103,3154,3
38722,9269,926,21
1915,8109,4259,3
48637,8339,4528,3
42348,8411,3755,3
21762,9054,305,21
22836,9343,4454,1
42276,8946,3289,21
24589,8940,3811,21
36833,9070,82,3
34579,9066,1074,21
1099,8839,1066,3
41451,9077,2899,21
29792,9237,3283,3
38722,9345,4648,1
46938,9049,20,1
15265,8648,,23
37591,8217,575,3
38722,8049,4366,23
14762,8426,4545,23
20223,8713,2257,1
5144,8941,1791,23
30573,8237,1532,3
24524,9205,3150,1
40084,9403,1225,23
18107,8870,3503,3
4391,8413,2115,1
49564,9419,1981,1
38575,9184,4170,1
48693,8418,2966,23
33526,8516,2581,3
39724,8191,4563,3
27406,8720,4107,3
11515,8137,4527,21
38722,9436,,21
23032,8193,3781,23
2492,8660,2126,1
34407,8608,,1
23238,9069,2670,23
30081,8487,1379,23
42927,8052,365,23
9880,8842,4808,23
41091,9422,2596,3
15268,8775,3337,23
40457,8989,3861,1
5034,9475,3885,3
13699,8135,3865,3
32675,8995,1007,1
35834,9155,2928,1
10839,9148,,23
766060,8380,4227,23
30944,8700,897,3
297580,8357,1897,1
30670,8540,2470,23
3762,8785,2071,3
1011,8233,4450,21
49121,8161,257,21
41919,8505,4393,1
38722,8691,571,3
49038,8697,4620,1
44741,8378,3207,1
5395,9438,653,1
40300,8933,4622,21
431160,8649,94,1
27239,8697,,1
30597,8719,2310,21
36809,8113,1632,3
37892,8489,2525,1
43025,8073,3437,1
29388,8771,2632,21
9388,9219,579,3
48899,8703,1141,3
6607,9261,901,1
29300,9436,2201,23
23533,9282,1763,1
38722,8572,4962,23
32123,8497,1138,1
41988,8633,4962,3
47788,9189,2887,21
19180,8612,3361,1
9820,9412,4053,3
41197,9335,3680,1
11288,9255,177,3
10727,8892,1168,3
1874,9081,4553,3
8304,9210,3662,23
21890,8494,704,21
3120,8355,1419,21
1488,8125,2614,23
5313,9191,1414,21
40908,9399,4082,23
664140,8078,3096,23
12439,8772,2098,21
11040,8262,4786,1
24379,8764,940,23
44443,8068,4706,23
4217,8653,4310,21
49683,9284,4111,1
35274,8912,4327,1
30101,8064,110,1
28233,8117,1554,1
8528,8921,2597,21
13165,8878,2103,3
49117,8764,3692,1
29473,8664,2594,1
25341,9312,4024,21
24761,9431,2519,1
38722,9061,1189,23
11398,8039,1749,21
562060,8254,1983,3
12591,9313,1096,23
42789,8577,4820,21
14905,8708,1575,23
1977,8181,3363,23
584960,8089,902,23
43542,8141,1906,3
7367,8436,2915,1
46720,8144,727,3
5658,9413,4011,21
28036,8524,2941,21
35862,8516,3086,1
38722,8423,4291,3
29694,8599,2316,3
1501,8640,3052,23
5767,9393,1283,3
38722,9221,1335,1
34219,8051,4617,1
38722,9465,3994,3
31346,8273,3313,23
33527,9334,3579,21
9053,9493,2116,23
21355,8810,1756,23
32540,8724,2401,3
35925,8334,4144,1
1925,8407,2882,23
33900,8599,2661,3
11880,8108,2496,1
42104,8208,2169,1
29270,8798,454,23
48740,8921,1729,23
38722,9214,3460,3
21912,9238,4694,3
39158,8495,275,1
40259,8179,1512,1
10538,8924,1240,23
23750,8215,,21
12877,8282,718,3
46776,8387,4022,23
2720,8095,4387,1
7124,9132,3293,3
10513,8937,4265,23
48829,8988,4535,21
21598,9018,4165,3
17590,8836,4840,1
11031,9035,4423,23
27135,8341,1317,23
38722,9355,3214,1
8962,9085,832,1
33106,8078,4458,21
43981,8998,4182,23
4230,8278,31,21
9415,8532,461,21
42185,9427,3465,1
9499,9090,3699,1
32372,8847,3558,21
38722,8561,3152,21
4329,9159,2557,23
18418,8624,4155,23
34497,8762,4580,21
49995,8255,1455,23
33339,8900,1945,21
8116,8389,753,23
46561,9141,726,3
6154,9140,4239,21
505240,8837,4320,23
45271,9446,520,21
1084,9373,3558,3
46794,8398,1688,3
24564,9123,95,21
2077,8752,3231,3
12926,8397,962,21
34210,8170,4495,1
18907,9064,3383,3
8449,8675,562,3
48795,8294,1570,21
16801,8413,,1
7236,9358,3562,3
37287,8355,2324,21
727280,8434,1311,23
16720,9094,4895,23
29388,9180,3206,23
5085,9231,4279,21
9119,8699,4985,3
29080,8142,3871,23
43339,8275,2379,1
13103,8317,3223,23
25528,9250,2001,3
23204,8954,1575,23
34278,8592,181,23
35292,8590,1210,21
31727,8964,1138,1
33605,8187,2335,1
25700,8144,3887,1
16462,9079,3687,23
23515,8781,3200,1
38722,9365,909,1
49178,9112,,23
42314,9366,670,1
43638,9457,3463,23
17127,9188,4664,21
44927,8339,4859,21
38722,8993,425,21
46248,8505,504,21
45922,9334,4942,3
49373,9452,515,23
18017,8480,1507,21
38251,9468,2557,23
48059,8189,3241,3
32077,8690,93,23
20340,8886,222,3
29690,8608,3997,1
38722,8557,3581,21
34821,8819,2565,3
23269,8509,4652,21
38722,9156,1451,3
1969,8944,2975,21
14196,9056,2770,23
38063,9442,2165,21
9366,8511,1253,1
36764,8625,3856,3
2535,8734,4200,21
25538,8504,3136,1
43129,8423,4513,21
40934,8298,723,21
25661,9312,987,1
31050,8341,2663,3
32517,8279,1472,3
21162,8143,4960,3
38722,9110,2875,23
38722,8838,5000,3
38722,8145,,21
38533,9218,2775,3
1430,9034,4186,3
38722,8756,2458,3
37666,8732,4563,21
38722,8418,2123,3
1196,8492,2615,1
41158,9323,1713,23
5227,9335,78,23
937260,9302,2000,23
38722,8620,4332,23
31610,8496,3377,1
46737,8512,652,23
14236,8752,4632,3
25487,8963,4160,1
12171,8289,3430,1
9978,9224,3833,1
22840,8228,2017,3
15390,8355,3322,23
4203,9411,2466,3
33491,8848,4651,21
9690,8212,585,23
16068,8464,4911,21
30959,9147,4578,1
33390,8630,3861,21
41450,8495,3567,3
40065,8653,4029,23
8951,9143,972,1
39499,8502,4290,3
29213,9388,1763,3
22203,9454,4975,23
38722,8265,815,23
31462,9175,53,1
17382,8181,2190,1
2665,9293,1061,21
38722,9175,2266,1
17031,9068,2491,1
43385,8180,1390,1
1005,8556,4327,1
21692,8178,3438,21
38722,9407,4959,1
41141,9049,,23
35529,8188,1820,23
6041,8413,2124,1
39329,8311,,3
14620,9285,2272,3
47602,8379,1363,21
48864,8947,4684,3
7195,8377,1632,21
1358,9473,84,23
16319,9112,102,1
46102,8764,76,23
29278,9324,3714,21
28687,8169,4090,21
47344,8486,1080,1
14315,8701,2398,21
17941,9238,593,1
38722,9300,2081,3
1817,9233,,3
14196,8652,1642,21
38722,9368,4677,21
21502,8624,155,23
26646,8654,546,23
22720,9031,1900,3
85940,8317,2276,3
38887,8296,2431,23
22737,8121,4220,3
10280,8078,4756,21
45846,8098,531,1
1240,8710,3884,21
40136,8922,2490,21
20757,9408,,1
39164,9436,4097,3
29341,9231,2404,3
33769,8691,2957,3
32044,9400,2588,1
9301,9413,3750,23
39901,8177,4343,23
38722,8110,2513,23
21211,8167,4017,23
16406,9204,4187,23
3485,8337,1377,3
34980,9354,4280,21
38879,8175,1229,3
44450,8309,4901,1
47180,8791,3706,23
16034,8334,3292,3
3422,8772,4349,21
35118,8459,1115,1
18862,8673,3426,1
6152,8591,3964,21
10415,8754,1097,1
47346,8467,4568,23
38722,8942,3857,21
16316,9243,1261,1
38722,8943,,3
32838,8433,4836,21
19940,9015,2133,3
6629,8262,3660,23
43707,9420,681,23
25497,8328,2136,21
23327,8321,959,23
24917,8873,4192,3
27772,9376,2467,23
1512,8493,1176,3
24506,8697,1605,23
40155,8059,3391,23
40740,8892,1147,23
1146,8328,2022,21
41510,8986,709,21
3798,8082,1906,1
42360,8495,1307,3
17368,8661,2126,21
3465,8836,,23
12284,8846,2056,3
21595,8820,1859,3
41697,8330,1785,23
38496,9471,445,21
31056,9225,2867,1
7269,8100,490,1
35787,8881,1639,23
46305,9214,517,23
24935,8448,508,3
47833,9180,1947,23
18837,8600,74,23
47164,8385,433,1
48661,8575,1001,21
42013,9384,1516,3
18568,9310,4957,23
12168,9243,4170,21
1710,9491,444,3
3223,8950,2359,3
41508,8327,4425,3
6922,8429,675,23
38722,9253,3596,3
11303,8416,182,21
37496,8076,4802,3
27366,8877,960,1
47655,8159,1712,1
21453,8235,34,21
44570,9036,3911,21
32479,8480,181,23
18154,8099,355,3
44273,8904,4044,23
49698,8423,2042,23
1898,8192,3176,3
40610,8701,2060,23
13990,9001,2841,1
3637,8369,3332,1
10092,9308,1482,3
43505,9212,2171,3
6240,8533,2625,3
43371,9081,211,23
10189,8439,3921,3
28720,8460,1009,3
37877,8878,3183,1
17907,9318,517,23
10098,9075,922,3
34871,8698,69,3
38722,9234,3078,23
14115,8084,896,3
36883,8728,3833,3
31108,8483,365,23
38358,8682,1584,3
12113,9428,1615,3
48160,8076,2491,23
16940,9096,2654,3
18417,8220,3878,3
732600,8843,4522,23
24917,8869,4221,21
40161,9061,903,23
10662,8145,4321,1
47903,8151,4070,3
1786,9377,2760,23
21172,9492,2236,23
41960,8606,4409,3
28398,8663,1024,23
15729,9173,,23
5213,8106,894,1
44994,8087,2523,23
49052,9148,2599,23
34032,8108,282,1
42478,9471,2921,23
7622,8330,2235,23
24412,8798,2379,3
33380,8315,4379,23
17600,9058,3036,1
3847,8212,1147,1
29041,9418,3755,21
33385,8285,1087,1
38947,8859,2797,21
23752,9395,1903,23
7795,9258,3130,21
30136,8224,,23
22973,9279,1368,21
38644,9135,3826,3
23280,8548,1075,21
32340,8239,4261,23
49550,8084,4296,3
38472,9011,2454,23
42715,8946,2017,23
41316,8210,3343,3
20645,9456,402,23
25593,8971,3255,1
18415,8048,,23
15659,8062,1,21
22162,8125,4165,21
30217,8308,4554,3
31729,8777,3555,23
17595,8883,2562,1
19606,9054,789,23
28702,9036,4305,23
38034,8280,845,23
38722,8066,2087,1
19623,8781,2813,3
38722,8254,3860,21
3189,8951,2019,1
48073,8787,,1
42724,8216,2264,21
44505,8211,2014,1
14160,9284,4307,3
4589,9160,2882,21
13379,8645,3423,3
43340,8367,3600,21
18464,9087,1071,23
2928,8639,4113,21
9510,8100,2857,3
13776,8916,1224,23
223200,8424,4291,23
5073,8393,2819,1
31543,8838,4935,1
23222,8876,4895,3
1987,8628,4477,1
38722,8946,1700,1
33959,9375,2132,1
29582,8632,3012,21
36117,9459,2449,23
47378,8874,4648,21
16156,8618,3969,21
14888,9428,3212,21
8910,8568,2486,21
48213,9021,2950,3
24752,8752,183,23
9142,9235,761,1
1648,8151,4775,3
45597,9403,4931,1
39177,8514,4596,23
37492,8037,3469,1
907260,9381,4368,1
31260,9255,2129,3
21605,8799,356,3
12235,8855,1700,23
41196,9001,2658,3
33136,9082,1074,23
7834,8456,1966,3
38722,8111,4499,3
26161,9340,1120,3
27035,8391,823,21
5187,8626,2317,1
33155,8831,4569,21
36593,8768,580,3
35855,9349,2397,23
21178,8836,4216,23
35440,8839,4004,23
7471,8918,872,1
31938,8155,4867,21
26717,8118,424,1
10539,8861,2448,1
3210,8262,667,3
47561,8687,704,23
13535,9075,4843,23
42248,9227,836,3
4841,9156,3655,21
36510,9411,4994,23
42152,9426,,3
31281,9240,1862,1
35816,8572,1221,21
27836,8208,2719,1
43719,8173,2765,1
1845,8107,4087,1
36011,8177,2090,1
2420,8919,2468,3
44021,8106,1566,21
32672,9413,3074,23
38722,8748,2134,21
30967,8228,4451,3
49568,9444,111,3
5912,8558,,1
5328,8299,980,23
7773,8554,1576,1
19707,8971,3622,21
14199,8268,1024,1
31480,8041,3606,3
41119,8308,2817,1
19156,9306,,23
40455,8047,2444,3
37666,8157,2788,23
14769,8423,2539,21
48270,8227,696,1
24665,9013,1626,1
26363,8945,2026,23
44884,8571,1525,21
38722,8482,4220,23
12044,9140,2283,3
44600,8277,4476,1
48938,9112,4811,3
7193,8673,359,21
43276,8615,1456,3
7119,9243,1576,23
10217,8602,,3
13025,8992,202,1
22648,8097,432,23
49772,8206,1317,21
16995,8475,3050,3
7544,8126,516,23
28802,9250,2358,23
899880,9297,3641,1
19145,8876,4552,21
3527,9029,735,23
38722,8054,2432,3
3321,8234,3089,3
10752,8503,903,21
36601,8786,3628,21
27646,8306,303,23
38722,9483,3775,23
25515,8440,1994,1
14658,8677,864,1
38722,9202,848,1
8624,8582,870,23
42284,9441,1140,3
6486,8208,,23
7783,9143,4950,1
36534,8137,4925,23
47166,8737,2215,1
96780,8237,1057,23
43111,9166,4390,21
39841,8216,2148,23
33253,9021,1418,23
10099,9304,3269,21
38722,8811,3237,21
38279,9456,217,21
5782,9307,2006,21
23025,9336,3634,21
35456,8717,2494,23
21571,8743,4546,1
42162,8536,1714,23
14030,9135,736,23
8545,8988,3142,1
10346,9315,203,3
38722,8884,1199,3
43191,8983,3070,21
26834,9329,3350,23
40261,9114,,21
46806,8883,1813,1
38722,8275,4463,1
33730,8103,3438,3
38722,8073,,3
819940,8684,2596,3
35326,8325,2913,21
9265,8966,396,21
12780,8870,4165,21
7080,9451,4821,21
4480,8933,1991,21
12270,8796,3783,21
39639,8583,6,23
35227,8406,4928,1
35599,8338,3092,1
23209,9079,3856,21
10623,8666,4108,21
48764,9074,1381,23
35524,9083,2681,3
38374,8938,998,23
40695,8290,569,21
32139,8864,1440,21
36019,8317,2852,21
22775,8172,4970,23
39514,8170,4872,1
39953,8505,868,3
43388,9442,4190,23
48297,8791,1894,3
44820,8128,4948,1
7797,8392,4206,1
44195,8991,3098,21
44789,9008,2986,21
38722,9415,2873,21
34881,8541,2242,3
31834,9398,398,1
20469,8168,,23
38722,8915,4085,1
43998,9100,1906,21
19122,8206,2621,21
36739,9006,2393,3
3030,8562,4447,3
47554,8446,135,21
29996,8095,423,3
6729,8266,463,21
29274,8832,3882,1
41576,8896,4095,21
2326,8739,1384,23
38722,9362,76,1
3384,9376,3272,1
13129,8278,3141,1
36134,8046,4772,1
4548,8371,3389,21
15640,8752,293,23
42599,8105,1207,23
43221,9261,1365,1
5102,9316,1067,23
2701,8883,2816,3
38214,8785,4176,1
38722,8999,3720,23
32484,8211,1247,21
8669,8703,4237,23
46816,8588,3493,1
42978,9209,802,21
33361,8806,3273,3
36050,8168,959,23
24987,8097,2747,23
616700,8614,3975,1
13426,8974,846,1
42730,9318,1874,1
8842,9105,2698,23
38722,8897,708,21
44296,8794,1388,23
23774,8702,1942,23
609540,8652,2929,21
41871,9238,2252,23
1238,8061,4586,23
40740,9394,2737,1
21093,9223,1549,21
1759,9282,3917,21
9960,8731,1585,3
37744,9245,4804,23
6150,8402,4894,3
36753,8626,2414,23
17911,9361,2779,21
21908,8427,1277,3
38722,8593,3653,1
3189,9458,2501,21
14930,8332,4584,3
11422,9225,3084,21
35369,8990,372,1
24330,8510,4772,21
11351,9316,1776,21
18368,9031,2033,21
43847,9112,4814,23
36705,9347,3990,23
24661,8977,4471,21
709360,8136,2565,23
7317,8401,4319,1
49542,8210,317,1
2584,8039,,3
44233,9386,3800,1
42630,8841,2506,23
37088,9465,3475,3
3450,8122,,23
43296,9151,2423,1
27460,8990,3847,3
3035,9203,1026,21
8425,8305,,3
1134,8815,2059,23
36750,8626,3702,1
13679,8311,1440,21
38722,9170,3740,3
19630,9081,4675,21
14856,8298,2176,21
47043,8630,2710,1
2101,8150,2892,1
3690,8468,2850,23
4725,8962,102,23
40852,9372,2810,3
46705,9360,3865,1
25347,8560,,3
38722,8102,1784,1
29133,8217,1707,3
11156,9238,2295,21
45409,8709,1200,3
31613,9443,4377,21
28457,8952,2381,21
19915,8297,308,21
33357,8510,4692,23
41092,8517,1434,1
36859,9061,4163,1
49474,9424,2845,1
18620,8191,3090,3
10188,8958,3240,23
27324,8662,2803,23
2579,8678,1902,23
17679,8603,73,23
38722,8165,4679,23
18386,8802,2427,1
28727,8796,,3
20680,8345,1870,1
47262,8042,2371,21
755140,8697,4543,21
30467,8441,1336,23
3351,9164,737,21
6579,9263,1641,21
3539,9098,3479,21
48149,9367,4553,23
6021,9222,3808,23
41574,9384,2176,1
35110,9134,4560,3
47369,8743,834,23
2911,9233,3311,23
36583,9119,1052,21
38722,8918,999,1
6838,8887,534,1
2727,9080,,23
30906,9361,4242,3
27600,8852,3533,23
6705,9296,2455,1
21975,9212,3734,1
44485,8053,572,1
13445,8948,4621,1
13518,8042,3948,1
15790,8743,1006,21
32351,8357,3131,21
19936,8198,2626,3
37947,8560,3876,21
38722,9421,4055,3
11148,8749,875,21
26672,9262,4065,3
44901,8253,377,1
12082,9434,3321,23
24098,9012,2950,1
10176,8391,2826,21
21349,8701,4551,21
45825,8690,4016,1
20449,9196,2760,3
34698,8421,3667,23
40262,9494,2645,21
38427,8617,140,23
15839,8438,4178,23
43121,9196,1304,23
33017,9429,2949,1
40417,8650,,3
38722,8414,3573,1
34265,8447,1375,23
18440,8692,4302,23
39464,8060,4033,21
1856,9485,1035,21
18566,8298,430,3
3026,8411,4265,3
22106,9267,4047,23
2619,9497,1293,21
5384,8759,2949,1
30654,8288,1972,23
27607,8947,4871,21
3811,8275,1965,23
41224,9134,1701,3
27982,9237,3900,1
38722,8462,231,3
42223,8669,4533,23
39960,9224,,21
35151,9155,1573,3
7373,9378,1063,1
6681,9044,53,3
36021,9474,3093,1
47054,9067,3871,23
20299,8265,1549,1
43049,8800,3871,21
8080,8750,1966,21
942800,9410,4305,21
4039,8320,1714,21
37895,9194,,21
38722,9219,2309,21
5407,9153,3621,1
23600,8811,379,23
33367,9445,780,1
39850,9216,2291,21
34423,8398,,3
38722,8338,4820,1
2209,9489,1145,23
38722,8391,4405,23
919540,8089,613,23
31392,9393,1086,21
186780,8871,3938,21
17031,8599,523,23
25402,8769,,3
9855,9207,3229,1
47891,8791,574,23
31348,8940,1990,3
44963,9438,2314,21
29717,9382,3533,23
22995,8052,157,23
38722,9462,2628,1
46312,8868,276,21
17148,8777,3347,23
40865,8450,1909,21
9667,8391,4982,1
18018,9336,3086,21
16443,8559,4901,3
39122,8179,1806,21
3439,9280,3826,21
43296,8848,4382,21
48689,9349,542,21
27966,9377,2188,3
43589,8712,3129,23
32944,8374,2243,21
9632,9347,1461,23
42526,8975,1574,1
29779,8855,3616,21
49907,8576,2265,21
35886,8510,3777,1
21630,9261,107,21
4903,8792,4571,3
38722,8844,2047,23
16453,8178,10,1
12253,8187,586,3
559000,9211,4322,3
38722,8976,1427,21
28433,8341,427,3
1797,8454,1336,23
38722,8054,1069,3
18731,8658,359,21
2419,9249,2054,3
38722,9284,4849,3
2022,8395,2198,1
21663,9179,3545,3
48299,9309,4023,3
11565,8715,4013,3
19977,8946,1528,1
38722,9292,3412,23
38722,9364,1857,23
8711,8576,3681,3
40891,9328,2762,23
30572,9412,2233,23
8739,8314,590,21
28318,8790,4523,1
5430,8981,2145,3
41312,8333,,23
10685,9380,1363,23
28103,8450,3700,1
25815,8546,,21
15974,9396,2379,23
48020,8387,1300,1
47459,8970,4793,21
24579,9014,2572,1
660980,8364,1905,1
38722,8157,1786,1
790160,8219,415,1
38182,9182,31,1
13930,9150,4192,21
7886,8631,3486,3
25051,8150,1444,21
49241,8322,3018,23
15553,8138,2600,1
44443,8395,2946,1
36982,8320,3847,3
5104,9122,2557,23
17677,8866,1234,23
20088,8839,3976,23
12886,9082,195,3
826000,8255,803,3
3605,8925,212,21
38722,9366,,3
11521,9298,257,23
33998,8064,1679,3
15455,9060,991,23
37042,8288,1450,23
45899,9089,2289,1
29940,8530,2670,1
15655,9374,2832,1
44161,9049,3170,21
37053,8240,3472,1
9350,8420,3227,3
10343,9333,4713,1
6547,9410,4628,23
16008,8775,232,23
22957,8585,1937,21
45959,9171,81,1
26606,8321,777,21
3813,8649,3431,21
3490,9046,1289,21
35119,8633,4527,3
49662,9103,2624,3
37444,8665,1325,21
24341,8695,2027,1
47132,8707,1764,23
38722,8435,1063,23
5370,9073,2775,21
5977,8517,4969,1
13151,9327,4815,1
30335,8541,3702,23
12858,8789,4213,23
38722,8841,4671,1
45970,8576,990,1
575380,8271,2440,21
44702,8363,,21
38722,8712,2675,23
8277,9333,1595,1
1977,8274,767,21
4973,8985,2031,1
42074,8458,4800,1
21245,9456,501,1
13962,8826,3557,1
14748,9476,2879,1
39278,9411,3231,1
38493,8731,2707,1
12641,8582,483,23
40832,8807,2759,1
13921,9430,2100,21
19272,8172,123,3
38722,8050,1397,23
3830,8362,3103,1
34611,9086,547,3
6729,8868,4059,21
27725,8580,921,3
40012,9026,1211,21
10447,9060,1036,23
28045,8439,1735,1
44414,8363,2740,1
21282,9283,4153,3
17234,9467,1167,1
8541,9246,703,1
13223,9418,1618,3
539880,8328,1928,21
12745,9258,1345,1
17355,8144,2707,23
421380,8436,4183,21
42975,8890,4509,23
4631,8840,,23
46024,8077,2029,1
34306,8692,3681,21
26195,8516,1893,3
13648,8590,2058,1
32110,8389,2842,1
6295,8432,2336,23
7414,8264,729,1
6185,8560,737,21
40146,8391,3299,3
49782,8328,3833,3
32253,8848,2911,1
24691,8059,4239,23
14520,8480,3358,23
39986,8154,4873,23
33898,9446,3323,21
33922,8334,556,1
43070,8867,724,23
40840,8896,2477,23
206780,8392,307,3
28654,9033,1188,1
37689,8461,4145,23
2309,9184,1609,1
29663,8668,4059,23
18205,9135,4586,1
39505,8639,4782,21
12743,8909,3893,23
42761,9022,3850,1
29011,9341,462,23
24047,8574,709,3
43116,8995,3221,1
17193,9358,,23
32431,8122,,23
31635,8527,1782,21
22401,8087,4756,1
14117,8220,4770,3
38722,9215,3143,23
41561,8841,1896,21
39238,9157,4773,1
8707,8038,1314,3
7206,9317,525,23
41219,8456,264,21
30613,8217,2563,21
20023,8074,3241,23
38722,9160,4066,21
38722,9209,710,1
42288,9459,4432,21
31199,9221,2048,1
41808,8277,2666,1
39071,8834,874,21
17942,9008,4635,21
14025,9226,4299,23
7054,8543,4831,3
44716,8607,2864,1
38722,8512,892,3
19689,8530,3357,21
23877,9252,201,23
38722,8571,3549,1
34167,9180,1529,3
38722,8074,4164,23
41261,8302,3039,23
7590,8391,3344,3
38722,9477,3787,1
10263,8072,3523,21
6815,8300,2115,23
5976,9147,3864,1
11122,9255,4683,23
38722,9326,4228,1
41510,9219,3475,21
12903,9216,3686,21
17508,9377,,21
3040,8403,204,21
15628,8429,1738,23
38722,8833,3223,21
32166,8534,4914,1
24475,9237,3083,23
46782,8619,2110,21
7875,8650,1607,21
41995,8656,297,1
6756,8094,2488,1
14171,8566,443,3
38722,8153,4929,23
31015,8747,1401,3
